user_id,product_id,event,weight,timestamp
U070,P042,cart,3,2026-01-20 14:50:00
U070,P051,purchase,5,2026-01-20 15:22:00
U070,P036,purchase,5,2026-01-20 16:53:00
U070,P039,cart,3,2026-01-20 17:18:00
U070,P041,view,1,2026-01-20 18:16:00
U070,P050,cart,3,2026-01-20 19:58:00
U070,P046,cart,3,2026-01-20 20:21:00
U071,P011,purchase,5,2026-01-21 00:19:00
U071,P049,purchase,5,2026-01-21 01:23:00
U071,P048,view,1,2026-01-21 02:54:00
U071,P009,view,1,2026-01-21 03:40:00
U071,P010,purchase,5,2026-01-21 04:04:00
U071,P001,view,1,2026-01-21 05:07:00
U071,P038,view,1,2026-01-21 06:19:00
U071,P004,purchase,5,2026-01-21 07:09:00
U071,P015,view,1,2026-01-21 08:26:00
U071,P039,cart,3,2026-01-21 09:29:00
U071,P014,purchase,5,2026-01-21 10:11:00
U071,P013,cart,3,2026-01-21 11:40:00
U071,P029,view,1,2026-01-21 12:03:00
U071,P007,view,1,2026-01-21 13:48:00
U071,P002,cart,3,2026-01-21 14:10:00
U072,P007,cart,3,2026-01-22 00:25:00
U072,P005,view,1,2026-01-22 01:00:00
U072,P038,view,1,2026-01-22 02:23:00
U072,P025,cart,3,2026-01-22 03:48:00
U072,P050,view,1,2026-01-22 04:43:00
U072,P037,purchase,5,2026-01-22 05:14:00
U072,P035,view,1,2026-01-22 06:08:00
U072,P012,cart,3,2026-01-22 07:19:00
U072,P006,purchase,5,2026-01-22 08:19:00
U072,P018,view,1,2026-01-22 09:33:00
U072,P011,view,1,2026-01-22 10:56:00
U072,P003,view,1,2026-01-22 11:57:00
U072,P009,purchase,5,2026-01-22 12:10:00
U072,P051,cart,3,2026-01-22 13:25:00
U073,P008,view,1,2026-01-23 00:32:00
U073,P023,view,1,2026-01-23 01:41:00
U073,P017,view,1,2026-01-23 02:40:00
U073,P003,cart,3,2026-01-23 03:03:00
U073,P010,view,1,2026-01-23 04:06:00
U073,P045,view,1,2026-01-23 05:44:00
U073,P046,view,1,2026-01-23 06:07:00
U073,P007,view,1,2026-01-23 07:09:00
U073,P012,cart,3,2026-01-23 08:00:00
U073,P005,cart,3,2026-01-23 09:42:00
U073,P020,cart,3,2026-01-23 10:44:00
U073,P018,purchase,5,2026-01-23 11:06:00
U073,P025,cart,3,2026-01-23 12:18:00
U073,P006,view,1,2026-01-23 13:12:00
U074,P015,purchase,5,2026-01-24 00:22:00
U074,P018,view,1,2026-01-24 01:02:00
U074,P019,purchase,5,2026-01-24 02:44:00
U074,P036,view,1,2026-01-24 03:00:00
U074,P023,view,1,2026-01-24 04:07:00
U074,P038,view,1,2026-01-24 05:09:00
U074,P009,cart,3,2026-01-24 06:04:00
U074,P016,view,1,2026-01-24 07:16:00
U074,P020,view,1,2026-01-24 08:18:00
U074,P025,view,1,2026-01-24 09:52:00
U074,P026,view,1,2026-01-24 10:18:00
U074,P047,cart,3,2026-01-24 11:27:00
U074,P045,view,1,2026-01-24 12:48:00
U074,P029,view,1,2026-01-24 13:08:00
U074,P022,view,1,2026-01-24 14:22:00
U074,P007,purchase,5,2026-01-24 15:17:00
U075,P010,view,1,2026-01-25 00:25:00
U075,P001,view,1,2026-01-25 01:53:00
U075,P007,purchase,5,2026-01-25 02:51:00
U075,P009,purchase,5,2026-01-25 03:10:00
U075,P051,cart,3,2026-01-25 04:03:00
U075,P026,cart,3,2026-01-25 05:06:00
U075,P014,cart,3,2026-01-25 06:51:00
U075,P053,view,1,2026-01-25 07:39:00
U075,P015,view,1,2026-01-25 08:01:00
U075,P033,cart,3,2026-01-25 09:46:00
U075,P038,view,1,2026-01-25 10:58:00
U075,P008,purchase,5,2026-01-25 11:28:00
U075,P004,view,1,2026-01-25 12:20:00
U075,P002,purchase,5,2026-01-25 13:33:00
U075,P048,cart,3,2026-01-25 14:36:00
U075,P003,purchase,5,2026-01-25 15:55:00
U075,P052,cart,3,2026-01-25 16:44:00
U076,P038,cart,3,2026-01-01 00:42:00
U076,P004,view,1,2026-01-01 01:53:00
U076,P028,cart,3,2026-01-01 02:39:00
U076,P040,cart,3,2026-01-01 03:10:00
U076,P008,view,1,2026-01-01 04:31:00
U076,P025,view,1,2026-01-01 05:31:00
U076,P006,view,1,2026-01-01 06:17:00
U076,P041,view,1,2026-01-01 07:41:00
U076,P034,purchase,5,2026-01-01 08:05:00
U076,P009,purchase,5,2026-01-01 09:28:00
U076,P002,cart,3,2026-01-01 10:20:00
U076,P013,cart,3,2026-01-01 11:41:00
U076,P039,view,1,2026-01-01 12:02:00
U076,P012,view,1,2026-01-01 13:05:00
U076,P001,purchase,5,2026-01-01 14:40:00
U076,P045,cart,3,2026-01-01 15:13:00
U076,P037,view,1,2026-01-01 16:21:00
U076,P011,view,1,2026-01-01 17:14:00
U076,P018,view,1,2026-01-01 18:49:00
U076,P015,view,1,2026-01-01 19:42:00
U076,P003,view,1,2026-01-01 20:06:00
U076,P007,view,1,2026-01-01 21:21:00
U077,P050,cart,3,2026-01-02 00:02:00
U077,P046,view,1,2026-01-02 01:52:00
U077,P031,cart,3,2026-01-02 02:06:00
U077,P033,view,1,2026-01-02 03:07:00
U077,P044,view,1,2026-01-02 04:29:00
U077,P018,view,1,2026-01-02 05:21:00
U077,P032,view,1,2026-01-02 06:59:00
U077,P029,cart,3,2026-01-02 07:07:00
U077,P048,view,1,2026-01-02 08:42:00
U077,P028,cart,3,2026-01-02 09:31:00
U077,P030,purchase,5,2026-01-02 10:35:00
U077,P040,cart,3,2026-01-02 11:30:00
U077,P047,cart,3,2026-01-02 12:58:00
U077,P051,cart,3,2026-01-02 13:46:00
U077,P049,view,1,2026-01-02 14:42:00
U077,P027,purchase,5,2026-01-02 15:32:00
U077,P022,view,1,2026-01-02 16:38:00
U077,P016,cart,3,2026-01-02 17:17:00
U077,P052,view,1,2026-01-02 18:18:00
U077,P053,view,1,2026-01-02 19:26:00
U078,P001,view,1,2026-01-03 00:20:00
U078,P053,purchase,5,2026-01-03 01:40:00
U078,P047,view,1,2026-01-03 02:45:00
U078,P046,view,1,2026-01-03 03:43:00
U078,P050,cart,3,2026-01-03 04:11:00
U078,P041,cart,3,2026-01-03 05:20:00
U078,P049,purchase,5,2026-01-03 06:35:00
U078,P043,cart,3,2026-01-03 07:42:00
U078,P051,cart,3,2026-01-03 08:57:00
U078,P023,view,1,2026-01-03 09:54:00
U078,P048,view,1,2026-01-03 10:06:00
U078,P052,view,1,2026-01-03 11:42:00
U078,P042,view,1,2026-01-03 12:50:00
U078,P044,view,1,2026-01-03 13:16:00
U078,P045,view,1,2026-01-03 14:50:00
U078,P022,cart,3,2026-01-03 15:02:00
U079,P045,cart,3,2026-01-04 00:55:00
U079,P015,cart,3,2026-01-04 01:24:00
U079,P005,purchase,5,2026-01-04 02:51:00
U079,P031,cart,3,2026-01-04 03:03:00
U079,P018,view,1,2026-01-04 04:50:00
U079,P020,view,1,2026-01-04 05:35:00
U079,P012,purchase,5,2026-01-04 06:12:00
U079,P002,purchase,5,2026-01-04 07:55:00
U079,P037,view,1,2026-01-04 08:40:00
U079,P027,cart,3,2026-01-04 09:48:00
U079,P013,purchase,5,2026-01-04 10:12:00
U079,P028,purchase,5,2026-01-04 11:18:00
U079,P029,purchase,5,2026-01-04 12:04:00
U079,P008,view,1,2026-01-04 13:32:00
U079,P003,view,1,2026-01-04 14:17:00
U079,P038,view,1,2026-01-04 15:37:00
U079,P043,view,1,2026-01-04 16:29:00
U079,P001,view,1,2026-01-04 17:09:00
U079,P046,view,1,2026-01-04 18:49:00
U079,P026,view,1,2026-01-04 19:42:00
U079,P006,purchase,5,2026-01-04 20:35:00
U080,P028,purchase,5,2026-01-05 00:33:00
U080,P006,cart,3,2026-01-05 01:26:00
U080,P009,view,1,2026-01-05 02:22:00
U080,P012,view,1,2026-01-05 03:21:00
U080,P014,view,1,2026-01-05 04:48:00
U080,P031,view,1,2026-01-05 05:35:00
U080,P043,purchase,5,2026-01-05 06:00:00
U080,P002,view,1,2026-01-05 07:15:00
U080,P036,view,1,2026-01-05 08:39:00
U080,P008,view,1,2026-01-05 09:56:00
U080,P013,purchase,5,2026-01-05 10:07:00
U080,P007,cart,3,2026-01-05 11:18:00
U080,P003,cart,3,2026-01-05 12:49:00
U080,P001,purchase,5,2026-01-05 13:28:00
U080,P032,view,1,2026-01-05 14:41:00
U080,P029,cart,3,2026-01-05 15:06:00
U080,P005,purchase,5,2026-01-05 16:34:00
